gold_id,is_common_sample,assigned_to,candidate_group,rating,rating_num,content_norm,goods_name,brand_name,option_text,analysis_category,survey_size,survey_color,survey_thickness,survey_stretch,strong_complaint_matches,weak_topic_matches,risky_common_matches,positive_matches,has_contrast_marker,late_delivery,wrong_item,missing_item,damaged_on_arrival,packaging_issue,size_large,size_small,fit_dissatisfaction,finish_defect,durability,contamination,fabric_issue,thickness,poor_comfort,color_mismatch,design_mismatch,price_dissatisfaction,other_complaint,uncertain,labeler,label_notes,is_complaint_auto,coarse_labels_auto,review_id,goods_no,,label_notes,의논여부,,cross_notes
G0300,0,member2,partial_complaint_in_rating5,5,5,예쁘고 가볍고 칸이 나눠져 있지 않아 많아 들어가서 좋아요. 다만 마무리 박음질 실이 좀 보이는데 그런 디테일이 아쉽습니다.,CELIE BAG - BLACK,페넥,NONE,가방,,,,,아쉽습니다,,"다, 좋아, 들, 질, 들어, 않아, 들어가, 다만, 가서, 보이는",좋아요,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,member2,,,,80752207,4374035,,,,,
G0301,0,member3,clear_non_complaint_rating5,5,5,"수납공간은 넉넉치 않긴 하지만, 포인트용으로는 좋아요.",PICO LX 가죽 미니크로스백,내셔널 퍼블리시티,NONE,가방,,,,,,,"좋아, 수, 으로, 긴, 하지만","좋아요, 포인트, 수납, 수납공간",TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,member3,,,,32266241,2192950,,,,,
G0302,,member4,clear_complaint_low_rating,3,3,너무 커서 뒤집어서 입는 중...품이 너무 커보여요 ㅠㅠ~ 165분들 s사세요,어반 리버시블 플리스 자켓_아이보리,어반에이지,아이보리 · S,아우터,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,member4,,,,36380969,2779554,,,,,
G0303,0,member2,clear_complaint_low_rating,1,1,가벼운대 가격대비 만족도는 솔직이 떨어져요 ㅠ 반품비 아까워 그냥확정해요,루즈백 ORBAG11-006 신세틱레더 블랙,오알오알,NONE,가방,,,,,"반품, 반품비","가격, 가격대비","해요, 대비, 가벼운",만족,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,member2,,,,27054111,1735526,,,,,
G0304,0,member5,clear_non_complaint_rating5,5,5,예쁘네요. 다만 돈을 넣으려면 두번 접어야 할 것 같아요. 않그러먄 돈이 삐져나오네요.,플리티카 카드지갑 그린 / 이태리 베지터블가죽,플리티카,none,패션소품/액세서리,,,,,,,"다, 면, 같아, 같아요, 할, 것 같아, 것 같아요, 다만",예쁘네요,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,member5,,,,43638963,2892232,,,,,
G0305,0,member2,partial_complaint_in_rating5,5,5,아이가 좋아해요 하이라 신기가 다소 불편하긴 하네요 사이즈는 나이키나 반스보다 큽니다. 평소 210 신는데 컨버스는 200이 좋네요,척 70 빈티지 캔버스 키즈 화이트 368984C,컨버스,200,신발,,,,,불편,"사이즈, 사이즈는","다, 좋아, 보다, 해요, 긴, 키, 하네요, 평소, 신는, 아이가, 신는데, 신기","좋네요, 좋아해요",FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,member2,,,,39942325,2257472,,,,,
G0306,0,member3,clear_non_complaint_rating5,5,5,브이넥은 안어울려서 라운드넥 찾고있었는데 너무 맘에드는제품 찾은거같네요 정사이즈 추천드리고 어디에나 잘어울려 손이 잘 가는 옷입니다 ㅎ,릴렉스드 리브드 라운드 넥 가디건 [블랙],무신사 스탠다드,M,아우터,정사이즈,화면과 비슷,,,,"사이즈, 제품, 정사이즈","다, 잘, 입니다, 옷, 울, 맘에, 추천, 같네요, 가는, 손이","찾고, 어디에나, 있었는데, 어울려서, 찾고있었는데, 어디에나 잘",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member3,불만 없음,,,81084901,2815323,,,,,
G0307,,member4,partial_complaint_in_rating5,5,5,"정말 만족하는 제품입니다, 한치수 키우니 크기도 맘에고 뭣보다 색감이 넘 좋네요, 다들 이쁘답니다~ 색상별로 샀는데 이게 잴 맘에드네요ㅎㅎ",에어울 케이블 니트 - 5 COLOR,수아레,블루그린 · L,상의,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member4,,,,56569402,3448737,,,,,
G0308,0,member3,clear_complaint_low_rating,1,1,구김이 너무 심해요 아이옷을 다림질 할수도 없고 아쉽습니다,KIDS CARGO PANTS - BRICK RED,브라운브레스 키즈,140,하의,,,,,"아쉽습니다, 너무 심해요",,"다, 수, 질, 할, 해요, 옷, 없고, 수도",,TRUE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,member3,,,,74185844,3057618,,,,,
G0309,0,member1,clear_non_complaint_rating5,5,5,발도 편안하고 디자인도 마음에 듭니다. 청바지랑 잘 어울려서 좋습니다.,삼바 LT OG - 블랙:화이트 / IG2010,아디다스,260,신발,정사이즈,,,,,"디자인, 디자인도","다, 잘, 울, 바지","좋습니다, 마음에, 발도, 마음에 듭니다, 잘 어울려서, 어울려서, 편안하고",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member1,,,,81533616,4234924,,불만없음,,,
G0310,0,member1,clear_complaint_low_rating,3,3,"사진과 같이 정리 안된 실이 곳곳에 많이 있고, 특히 지퍼 부근 마감 처리가 매끄럽지 않아 맨살이 쓸리고 아팠어요 하지만 가격을 생각하면 그래도 나쁘지 않다고 생각합니다",(후드ver.)코스에그 자수 투웨이 니트집업 후드가디건_43CA1777,프렌치시크,오트밀 · FREE(55~66),아우터,,,,,마감,가격,"다, 면, 합니다, 생각, 살, 않아, 하지만, 있고, 같이, 특히",,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,member1,,,,78074688,4578352,,,,,
G0311,0,member5,partial_complaint_in_rating5,5,5,"우선 적당한 숏기장에 코트 하나 사고싶었는데, 재질이 막 싸보이지도 않고 마감 봉재가 안좋은 것도 아니고 적절한 가격에 잘 산 것 같습니다.",하버 발마칸 펠티드 울 숏 코트 BLACK,웨스트 그랜드 블러바드,L,아우터,조금 작음,화면과 비슷,,,마감,"가격, 기장, 가격에, 가격에 잘","다, 잘, 질, 좋은, 재질, 같습니다, 않고, 하나, 재질이, 막, 것 같습니다, 적당한, 사고","좋은 것, 잘 산",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member5,,,,79956574,4313833,,,,,
G0312,0,member5,clear_non_complaint_rating5,5,5,이쁘고 수납 괜찮고 좋아요~~ 포장도 꼼꼼하게 와서 다른 제품들도 살 마음이 생겨용,보이 스마트 지갑 블랙,그레이그레이,none,가방,,,,,,제품,"다, 좋아, 들, 수, 하게, 살, 포장, 괜찮고","좋아요, 수납",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member5,,,,55899098,2169339,,,,,
G0313,0,member3,mixed_or_partial_rating4,4,4,배송 정말 빠르고 예쁜 슬리퍼 저렴하게 사서 만족합니다 딱 맞게 신는 거 좋아하시는 분은 반 사이즈업 하시고 조금 넉넉하게 신는 거 좋아하시는 분은 한 사이즈업 하시면 될 거 같아요 아 그리고 발볼 넓은 분한테는 불편할 수도 있을 거 같습니다,체커보드 극세사 털슬리퍼,티에스에이치,N커피 · 255mm,신발,,,,,"불편, 불편할","사이즈, 배송","다, 좋아, 면, 같아, 수, 같아요, 합니다, 하게, 딱, 할, 조금, 거 같아요, 같습니다, 있을, 볼, 될, 저렴하게, 할 수, 신는, 발볼, 사서, 거 같습니다, 수도","만족합니다, 빠르고, 만족",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member3,불만 없음,,,51253394,2833715,,,,,
G0314,0,member3,mixed_or_partial_rating4,4,4,허리가 생각보다 길구요 어깨사이즈가 저한테 큰건지 작은건지 좀 딱안맞는? 느낌인데 색감은 너무좋네요,하운드 체크 스위치 싱글 자켓,수아레,XXL,아우터,,,,,,"색, 사이즈, 색감, 허리, 사이즈가, 허리가, 색감은","다, 딱, 보다, 생각, 느낌, 생각보다, 큰, 작은",좋네요,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,member3,,,,42607892,1551396,,,,,
G0315,0,member3,clear_non_complaint_rating5,5,5,진짜 실제ㅠ색상이 너무 취향입니다 상세사진은 베이지인데 실제류응 베이지 핑크 느낌이라고 하나요 달라요 너무 예뻐요,제이든 III 빈티지 토프 / 31159348,닥터마틴,230,신발,,,,,,"색, 색상, 색상이","다, 입니다, 느낌, 느낌이, 하나, 베이지",예뻐요,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,member3,"불만 없음, 다만 색상 차이 존재하기에 색상 차이 라벨에 두었음",,,64806864,1724194,,,,,
G0316,0,member1,mixed_or_partial_rating4,4,4,"?? 피부 타입 19~21호 노란 여쿨라 수부지 ?? 디자인 및 용량 둥근 타원형이라 그립감이 나쁘지 않았어요! 용량으로 15g으로, 타 쿠션 대비 넉넉해요 ?? 색상 평소 핑크베이스를 사용하는데 이 쿠션도 딱 예쁜 핑크아이보리색이라 아주 마음에 들었어요 ?? 커버력 및 피부표현 커버력은 중상 정도에요 그리고 쌓을수록 계속 쌓이는 제형같았어요 모공 커버는 무난한 편인데 피부표현이 정말 예쁘게 돼요ㅎㅎ 근데 두껍게 바르는 건 비추입니당 확실히 피부가 안 예뻐보였어요! 그냥 한겹만 얇게 깔고, 컨실러로 부분 커버하는 걸 추천드려요~ 그리고 마무리 파우더 처리 ^.^ ?? 밀착력 밀착력은 그냥 그래요 양조절 해서 발라도 찍힘이 있더라고요,,, (바른 직후/2~3분 후 다 테스트해 봤는데도 찍힘 있음. 파우더 처리하면 조금 괜찮아짐) ?? 퍼프 궁합 뜯자마자 퍼프에 먼지 한가닥이 있어서 살짝 당황했어요ㅎ 말랑한 루비셀 재질이라 제형과 궁합이 좋고, 퍼프 끈도 신축성이 좋아서 사용하기 편합니당 근데 재질 상 퍼프(특히 윗면)에 먼지가 잘 붙을 거 같더라고요,,!",이지피지 필터 커버 쿠션 SPF50 PA+++ (본품 + 리필),노베브,0호 로지포슬린,의류/잡화,,,,,"그냥 그래요, 비추, 뜯자마자","색, 디자인, 색상, 색이, 신축성, 색이라, 두껍게, 얇게","다, 좋아, 잘, 들, 면, 수, 해서, 으로, 딱, 더, 질, 있어, 해요, 재질, 살, 감이, 있어서, 타, 조금, 추천, 했어요, 정도, 살짝, 중, 재질이, 대비, 끈, 사용, 평소, 봤는데","좋고, 마음에, 좋아서, 예쁘게, 아주 마음에, 착",TRUE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,member1,,,,78802973,5182780,,뜯자마자 퍼프에 먼지 한가닥이 있어서 살짝 당황했어요 > other,,,
G0317,0,member2,clear_non_complaint_rating5,5,5,사진만큼 아주 예쁘네요 다리 짧은 저는 롤업해야 하지만 귀엽단 소리 들은 것에 만족,PLG 네프 생지 오버롤 데님,필로그램,M,하의,,,,,,,"다, 들, 하지만, 저는, 만큼, 다리, 짧은","예쁘네요, 만족",TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member2,,,,45191606,2063625,,,,,
G0318,0,member3,mixed_or_partial_rating4,4,4,가격 대비 나름 만족입니다. 패딩에 끈이 미끄러지는게 아쉽긴 해도 디자인도 귀엽고 가볍게 들고 다녀요~,[키링증정] 러슬 스트링 백팩 - 블랙,라미네즈,One size,가방,,,,,,"가격, 디자인, 디자인도, 가격 대비","다, 들, 입니다, 긴, 들고, 대비, 끈, 해도, 가볍게, 패딩","귀엽고, 만족, 만족입니다",TRUE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,member3,,,,82077769,3941162,,,,,
G0319,0,member1,ambiguous_low_rating_topic_only,3,3,따뜻하고 가볍고 넥라인이 낮은 디자인인 게 제일 큰 장점 단점은 지퍼가 올리거나 내릴 때 가리는 원단에 자꾸 먹혀서 빼는 게 일 생각보다 더 오버사이즈,클라우드 에어 다운 점퍼 [BLACK],드로우핏,L,아우터,,,,,,"사이즈, 디자인, 원단","다, 더, 때, 보다, 생각, 생각보다, 큰, 올, 라인, 따뜻하고, 제일",,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,member1,,,,54820770,3614246,,,,,
G0320,0,member1,mixed_or_partial_rating4,4,4,기장도 너무 짧지않고 흰색인데도 비침 거의없어요 퀄리티 넘 좋은데 넥라인이 너무 높아서 약간 답답해요 넥라인이 쪼금만 더 시원했으면 좋았을듯,우먼즈 에센셜 탱크 탑 [화이트],무신사 스탠다드 우먼,S,상의,정사이즈,화면과 비슷,두꺼움,강함,,"색, 기장, 퀄리티, 기장도, 흰색","면, 더, 해요, 좋은, 티, 듯, 않고, 넘, 라인, 거의, 없어요",,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,member1,,,,82954591,3135346,,,,,
G0321,,member4,ambiguous_low_rating_topic_only,3,3,디자인도 맘에 들고 색상도 마음에 듭니다 사이즈가 클 줄 알았는데 넉넉하니 오히려 편하네요,플로우 윈드 브레이커 - 화이트,리복,L,아우터,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member4,,,,82937817,4348013,,,,,
G0322,0,member3,mixed_or_partial_rating4,4,4,옷을 타이트하게 입다 옷을 보구 너무클까바 걱정햇는데 크지도않고 길이도 적당하고 이뻐요,UNISEX LAUREL OVERSIZED HOODIE,어반드레스,BLACK M,상의,,,,,타이트하게,"길이, 길이도","다, 하게, 옷, 타, 이뻐요, 않고, 크지",적당하고,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member3,불만 없음,,,69626893,1211169,,,,,
G0323,1,ALL,clear_non_complaint_rating5,5,5,"친구 선물로 보냈는데, 맘에 든다고 해서 덩달아 기분 좋았습니다 찰떡콩떡 나시였슈",컬러팝 배색 버튼 크롭 골지 나시 (6컬러),무센트,Black · FREE,상의,,,,,,,"다, 해서, 맘에, 기분","선물, 좋았습니다, 친구",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member1,,,,77643879,4981674,,불만없음,,,
G0324,0,member1,ambiguous_low_rating_topic_only,3,3,이뻐요 핏도 좋습니다 운동 할때나 평상시 둘다 입기 좋아요,자이언트핏 스웨트 팬츠 2 color,에이치덱스,블랙 · M,하의,,,,,,"핏, 핏도","다, 좋아, 때, 할, 입기, 이뻐요, 운동, 입기 좋아요","좋아요, 좋습니다",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member1,,,,81469641,4329824,,불만없음,,,
G0325,0,member1,clear_complaint_low_rating,3,3,여름에 입으려고 샀는데 얇은 대신에 주름이 박음질이나 면 재질이 조금 아쉽네요. 폭에 비해 기장이 길어요,썸머 시어서커 밴딩 팬츠[블랙],시그니처,L,하의,,,,,"아쉽네요, 조금 아쉽네요","기장, 기장이, 얇은","면, 질, 재질, 조금, 여름에, 재질이, 길어",여름,TRUE,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,member1,,,,74034385,3246389,,,,,
G0326,,member4,clear_complaint_low_rating,3,3,긴팔원숭이의 옷인듯.... 소매랑 허리는 꽉 조이는데 팔이랑 어깨가 운동선수급이에요.. 무엇보다 팔길이가 엄청 길어요 ㅠㅠ 접어서 입으면 되겠지 했는데 소매가 너무 꽉 조여서 접기에는 애매함..,(기모)Signature crop hood zip-up - BLACK,우알롱,BLACK · XS,아우터,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,member4,,,,32769613,2287502,,,,,
G0327,0,member1,ambiguous_low_rating_topic_only,3,3,재질이나 색감은 좋은데 등판이 너무길어 살짝 넣어 입으면 프리라도 뒷부분이 너무 길어서 단추 풀어 걸치는 용도로는 괜찮을듯하네요,Cencel See-Through Classic Shirt - 6COL,비바셔스,WHITE · FREE,상의,조금 큼,화면과 비슷,,,,"색, 색감, 색감은","면, 질, 좋은, 재질, 살, 듯, 살짝, 하네요, 재질이, 입으면, 등, 길어, 길어서, 넣어, 괜찮을",,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,member1,,,,79843999,4121422,,,,,
G0328,0,member3,partial_complaint_in_rating5,5,5,"신을때는 아직도 불편하고, 운전시에도 주의해야 하지만 키높이 효과 커요",7cm 스퀘어토 청키솔 워커 월터(CL0057),클레용,블랙 · 270,신발,,,,,"커요, 불편하고, 불편",,"때, 전, 키, 하지만, 신을, 아직",편하고,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,member3,,,,71809247,2863060,,,,,
G0329,0,member2,mixed_or_partial_rating4,4,4,최애 잠옷입니다요 색감도 쨍한것이 은근 기부니가 조쿠요 일담 빅빅사이즈라 잘때 너무 편합니다 소매가 길어서 불편한데 그외 너무 좋아요,(uni)도미토리 파이프 파자마 라벤더,오끼뜨,L,속옷/홈웨어,,,,,불편,"색, 사이즈, 색감, 색감도","다, 좋아, 잘, 합니다, 때, 입니다, 옷, 길어, 편한, 소매, 길어서","좋아요, 너무 좋아요, 편합니다",FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,member2,,,,63765668,4331621,,,,,
G0330,,member4,ambiguous_low_rating_topic_only,2,2,장점 1. 가격 저렴 2. 색감 나쁘지 않음 3. 몸 좋아 보임 단점 1. 목 재봉이 요즘에 안쓰는 90년대 중국산 스타일임 2. 짐웨어를 표방하는 듯한데 티셔츠 기장이 생각보다 짧음,드라이 머슬핏 반팔 3컬러,허그본,카키 · L,상의,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,member4,,,,80397045,2732067,,,,,
G0331,0,member5,clear_complaint_low_rating,1,1,"똑같은 제품 너무 잘 입었어서, 재구매 했는데 옷에서 검은색 보풀이 계속 나와서 세번 빨고, 돌돌이로 계속 돌렸는데도 자꾸 묻어나와서 피부에도 안좋을 거같아서 안입으려 합니다",[SET] 로그 기모 후드 스웨트세트 YHHD2302+YHLP2336,제멋,후드블랙 · L,상의,정사이즈,화면과 비슷,적당함,,"보풀이, 보풀","색, 제품","다, 잘, 같아, 합니다, 옷, 했는데, 좋을, 같은, 같아서, 너무 잘, 옷에, 나와서",,FALSE,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,member5,,,,82049919,1615829,,,,,
G0332,1,ALL,partial_complaint_in_rating5,5,5,160에 45키로 입니다! S사이즈랑 고민하다가 안에 기모 긴팔티를 껴입을 생각으로 M사이즈 구매했고 아주 만족스럽네요 생각보다 타이트해요 S사이즈 했으면 정말 쫙 달라붙었을듯 근데 가격대비 퀄리티 굉장히 좋아요! 지퍼 위쪽 턱에 닿는 부분도 섬세하게 마감되어있고 허리에도 라인이 잡혀있어서 몸매 되게 좋아보이네요 재질도 매끈하고 생각보다 도톰하고 짱짱해요 몸을 잡아주는 느낌?? 기모도 진짜 없는거랑 완전 달라요!! 제역할 톡톡히 하는 기모ㅜㅜ너무 맘에 들어요 굳이 비싼 제품 살필요가 없어요 여기서 많이 살랍니당,여성 기모 요가 필라테스 크롭 집업 자켓,테슬라,M_TM-XYJ80 · 블랙_ZZBLK,아우터,,,,,마감,"사이즈, 가격, 제품, 허리, 퀄리티, 가격대비, 허리에","다, 좋아, 들, 면, 하게, 으로, 보다, 질, 할, 들어, 있어, 입니다, 해요, 생각, 입을, 전, 재질, 티, 느낌, 긴, 살, 생각보다, 맘에, 듯, 있어서, 타, 키, 대비, 완전, 되어","좋아요, 들어요, 재질도, 너무 맘에 들어요, 만족, 만족스럽네요, 짱",TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member1,,,,80748762,4551028,,불만없음,,,
G0333,1,ALL,ambiguous_low_rating_topic_only,1,1,"이너 포켓이나 주머니 없음, 가죽 안감에 냄새나서 탈취제 뿌려놓고 널어둠, 가죽 재질은 은근 빳빳한 느낌 그래도 마음에 들고 포인트 돼서 잘 들고다녔는데 테*에 7천원짜리 사이즈 똑같고 이너안감,색상 똑같은거 발견하고 텍갈이라고 생각이 드네요..",Large Wax Leather Shoulder Bag - RED,피닉스오리진,NONE,가방,,,,,,"색, 사이즈, 색상","다, 잘, 들, 질, 생각, 재질, 느낌, 들고, 같은, 이너, 가죽","마음에, 포인트, 마음에 들고, 갈, 잘 들고",TRUE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,member1,,,,71269869,4536587,,"테*에 7천원짜리 사이즈 똑같고 이너안감,색상 똑같은거 발견하고 텍갈이라고 생각이 드네요 > 기타 불만",,,
G0334,1,ALL,mixed_or_partial_rating4,4,4,숏기장이라 기장수선 필요없어 너무좋네요 다만 주머니 깊이가 깊지 않은게 아쉽습니다,M194 워싱 세미 와이드 데님 팬츠_블랙 [숏기장 추가],와르,L_short .ver(32),하의,정사이즈,화면과 비슷,,적당함,아쉽습니다,"기장, 기장이","다, 수, 다만, 필요, 않은",좋네요,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,member1,,,,82792447,3125212,,,,,
G0335,0,member1,clear_non_complaint_rating5,5,5,안다르 레깅스는 y존 부각도 안되고 짱짱해서 좋아요 저때 사보고 마음에 들어서 이번에는 다른색상도 샀어요 ㅎㅎ,[2 PACK] 에어쿨링 지니 시그니처 레깅스 (8.2부),안다르,이클립스네이비[AJF8L-10ENV]_0 · 이클립스네이비[AJF8L-10ENV]_8,하의,,,,,,"색, 색상, 색상도, 다른색","다, 좋아, 들, 해서, 때, 들어, 보고, 들어서","좋아요, 마음에, 샀어요, 짱",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member1,,,,66528954,3379413,,불만없음,,,
